ProductKey;ProductAlternateKey;Category;Subcategory;Name;Cost;Continued;SafetyStockLevel;ListPrice;DealerPrice;Class;Style;ModelName;EnglishDescription;Status
451;LT-H902;Accessories;Lights;Headlights - Dual-Beam;14,4334;1;4;34,99;20,994;NULL;NULL;Headlights - Dual-Beam;Rechargeable dual-beam headlight.;Discont
452;LT-H903;Accessories;Lights;Headlights - Weatherproof;18,5584;1;4;44,99;26,994;NULL;NULL;Headlights - Weatherproof;Rugged weatherproof headlight.;Discont
453;SH-M897-M;Clothing;Shorts;Men's Sports Shorts, M;24,7459;1;4;59,99;35,994;NULL;"M ";Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Discont
454;SH-M897-L;Clothing;Shorts;Men's Sports Shorts, L;24,7459;1;4;59,99;35,994;NULL;"M ";Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Discont
455;SH-M897-X;Clothing;Shorts;Men's Sports Shorts, XL;24,7459;1;4;59,99;35,994;NULL;"M ";Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Discont
456;TG-W091-S;Clothing;Tights;Women's Tights, S;30,9334;1;4;74,99;44,994;NULL;"W ";Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";Discont
457;TG-W091-M;Clothing;Tights;Women's Tights, M;30,9334;1;4;74,99;44,994;NULL;"W ";Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";Discont
458;TG-W091-L;Clothing;Tights;Women's Tights, L;30,9334;1;4;74,99;44,994;NULL;"W ";Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";Discont
459;SB-M891-S;Clothing;Bib-Shorts;Men's Bib-Shorts, S;37,1209;1;4;89,99;53,994;NULL;"M ";Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;Discont
460;SB-M891-M;Clothing;Bib-Shorts;Men's Bib-Shorts, M;37,1209;1;4;89,99;53,994;NULL;"M ";Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;Discont
461;SB-M891-L;Clothing;Bib-Shorts;Men's Bib-Shorts, L;37,1209;1;4;89,99;53,994;NULL;"M ";Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;Discont
462;GL-H102-S;Clothing;Gloves;Half-Finger Gloves, S;9,7136;1;4;23,5481;14,1289;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Discont
463;GL-H102-S;Clothing;Gloves;Half-Finger Gloves, S;9,1593;1;4;24,49;14,694;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Current
464;GL-H102-M;Clothing;Gloves;Half-Finger Gloves, M;9,7136;1;4;23,5481;14,1289;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Discont
465;GL-H102-M;Clothing;Gloves;Half-Finger Gloves, M;9,1593;1;4;24,49;14,694;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Current
466;GL-H102-L;Clothing;Gloves;Half-Finger Gloves, L;9,7136;1;4;23,5481;14,1289;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Discont
467;GL-H102-L;Clothing;Gloves;Half-Finger Gloves, L;9,1593;1;4;24,49;14,694;NULL;"U ";Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.;Current
468;GL-F110-S;Clothing;Gloves;Full-Finger Gloves, S;15,6709;1;4;37,99;22,794;NULL;"U ";Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;Discont
469;GL-F110-M;Clothing;Gloves;Full-Finger Gloves, M;15,6709;1;4;37,99;22,794;NULL;"U ";Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;Discont
470;GL-F110-L;Clothing;Gloves;Full-Finger Gloves, L;15,6709;1;4;37,99;22,794;NULL;"U ";Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;Discont
471;VE-C304-S;Clothing;Vests;Classic Vest, S;23,749;1;4;63,50;38,10;NULL;"U ";Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;Current
472;VE-C304-M;Clothing;Vests;Classic Vest, M;23,749;1;4;63,50;38,10;NULL;"U ";Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;Current
473;VE-C304-L;Clothing;Vests;Classic Vest, L;23,749;1;4;63,50;38,10;NULL;"U ";Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.;Current
474;SH-W890-S;Clothing;Shorts;Women's Mountain Shorts, S;26,1763;1;4;69,99;41,994;NULL;"W ";Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;Current
475;SH-W890-M;Clothing;Shorts;Women's Mountain Shorts, M;26,1763;1;4;69,99;41,994;NULL;"W ";Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;Current
476;SH-W890-L;Clothing;Shorts;Women's Mountain Shorts, L;26,1763;1;4;69,99;41,994;NULL;"W ";Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;Current
477;WB-H098;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1,8663;1;4;4,99;2,994;NULL;NULL;Water Bottle;"AWC logo water bottle - holds 30 oz; leak-proof.";Current
478;BC-M005;Accessories;Bottles and Cages;Mountain Bottle Cage;3,7363;1;4;9,99;5,994;NULL;NULL;Mountain Bottle Cage;Tough aluminum cage holds bottle securly on tough terrain.;Current
479;BC-R205;Accessories;Bottles and Cages;Road Bottle Cage;3,3623;1;4;8,99;5,394;NULL;NULL;Road Bottle Cage;"Aluminum cage is lighter than our mountain version; perfect for long distance trips.";Current
480;PK-7098;Accessories;Tires and Tubes;Patch Kit/8 Patches;0,8565;1;4;2,29;1,374;NULL;NULL;Patch kit;Includes 8 different size patches, glue and sandpaper.;Current
481;SO-R809-M;Clothing;Socks;Racing Socks, M;3,3623;1;4;8,99;5,394;NULL;"U ";Racing Socks;Thin, lightweight and durable with cuffs that stay up.;Current
482;SO-R809-L;Clothing;Socks;Racing Socks, L;3,3623;1;4;8,99;5,394;NULL;"U ";Racing Socks;Thin, lightweight and durable with cuffs that stay up.;Current
483;RA-H123;Accessories;Bike Racks;Hitch Rack - 4-Bike;44,88;1;4;120,00;72,00;NULL;NULL;Hitch Rack - 4-Bike;"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.";Current
484;CL-9009;Accessories;Cleaners;Bike Wash - Dissolver;2,9733;1;4;7,95;4,77;NULL;NULL;Bike Wash;"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.";Current
485;FE-6654;Accessories;Fenders;Fender Set - Mountain;8,2205;1;4;21,98;13,188;NULL;NULL;Fender Set - Mountain;Clip-on fenders fit most mountain bikes.;Current
486;ST-1401;Accessories;Bike Stands;All-Purpose Bike Stand;59,466;1;4;159,00;95,40;NULL;NULL;All-Purpose Bike Stand;Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.;Current
487;HY-1023-70;Accessories;Hydration Packs;Hydration Pack - 70 oz.;20,5663;1;4;54,99;32,994;NULL;NULL;Hydration Pack;Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.;Current
488;SJ-0194-S;Clothing;Jerseys;Short-Sleeve Classic Jersey, S;41,5723;1;4;53,99;32,394;NULL;"U ";Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;Current
489;SJ-0194-M;Clothing;Jerseys;Short-Sleeve Classic Jersey, M;41,5723;1;4;53,99;32,394;NULL;"U ";Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;Current
490;SJ-0194-L;Clothing;Jerseys;Short-Sleeve Classic Jersey, L;41,5723;1;4;53,99;32,394;NULL;"U ";Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;Current
491;SJ-0194-X;Clothing;Jerseys;Short-Sleeve Classic Jersey, XL;41,5723;1;4;53,99;32,394;NULL;"U ";Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.;Current
492;FR-T98Y-60;Components;Touring Frames;HL Touring Frame - Yellow, 60;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
493;FR-T67Y-62;Components;Touring Frames;LL Touring Frame - Yellow, 62;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
494;FR-T98Y-46;Components;Touring Frames;HL Touring Frame - Yellow, 46;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
495;FR-T98Y-50;Components;Touring Frames;HL Touring Frame - Yellow, 50;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
496;FR-T98Y-54;Components;Touring Frames;HL Touring Frame - Yellow, 54;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
497;FR-T98U-46;Components;Touring Frames;HL Touring Frame - Blue, 46;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
498;FR-T98U-50;Components;Touring Frames;HL Touring Frame - Blue, 50;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
499;FR-T98U-54;Components;Touring Frames;HL Touring Frame - Blue, 54;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
500;FR-T98U-60;Components;Touring Frames;HL Touring Frame - Blue, 60;601,7437;1;500;1003,91;602,346;"H ";"U ";HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";Current
501;RD-2308;Components;Derailleurs;Rear Derailleur;53,9282;1;500;121,46;72,876;NULL;NULL;Rear Derailleur;Wide-link design.;Current
502;FR-T67U-50;Components;Touring Frames;LL Touring Frame - Blue, 50;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
503;FR-T67U-54;Components;Touring Frames;LL Touring Frame - Blue, 54;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
504;FR-T67U-58;Components;Touring Frames;LL Touring Frame - Blue, 58;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
505;FR-T67U-62;Components;Touring Frames;LL Touring Frame - Blue, 62;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
506;FR-T67Y-44;Components;Touring Frames;LL Touring Frame - Yellow, 44;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
507;FR-T67Y-50;Components;Touring Frames;LL Touring Frame - Yellow, 50;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
508;FR-T67Y-54;Components;Touring Frames;LL Touring Frame - Yellow, 54;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
509;FR-T67Y-58;Components;Touring Frames;LL Touring Frame - Yellow, 58;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
510;FR-T67U-44;Components;Touring Frames;LL Touring Frame - Blue, 44;199,8519;1;500;333,42;200,052;"L ";"U ";LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;Current
511;FR-M63S-40;Components;Mountain Frames;ML Mountain Frame-W - Silver, 40;199,3757;1;500;364,09;218,454;"M ";"W ";ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Current
512;FR-M63S-42;Components;Mountain Frames;ML Mountain Frame-W - Silver, 42;199,3757;1;500;364,09;218,454;"M ";"W ";ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Current
513;FR-M63S-46;Components;Mountain Frames;ML Mountain Frame-W - Silver, 46;199,3757;1;500;364,09;218,454;"M ";"W ";ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Current
514;RB-9231;Components;Brakes;Rear Brakes;47,286;1;500;106,50;63,90;NULL;NULL;Rear Brakes;NULL;Current
515;SE-M236;Components;Saddles;LL Mountain Seat/Saddle;12,0413;1;500;27,12;16,272;"L ";NULL;LL Mountain Seat/Saddle 2;Synthetic leather. Features gel for increased comfort.;Current
516;SE-M798;Components;Saddles;ML Mountain Seat/Saddle;17,3782;1;500;39,14;23,484;"M ";NULL;ML Mountain Seat/Saddle 2;Designed to absorb shock.;Current
517;SE-M940;Components;Saddles;HL Mountain Seat/Saddle;23,3722;1;500;52,64;31,584;"H ";NULL;HL Mountain Seat/Saddle 2;Anatomic design for a full-day of riding in comfort. Durable leather.;Current
518;SE-R581;Components;Saddles;LL Road Seat/Saddle;12,0413;1;500;27,12;16,272;"L ";NULL;LL Road Seat/Saddle 1;Lightweight foam-padded saddle.;Current
519;SE-R908;Components;Saddles;ML Road Seat/Saddle;17,3782;1;500;39,14;23,484;"M ";NULL;ML Road Seat/Saddle 2;Rubber bumpers absorb bumps.;Current
520;SE-R995;Components;Saddles;HL Road Seat/Saddle;23,3722;1;500;52,64;31,584;"H ";NULL;HL Road Seat/Saddle 2;Lightweight kevlar racing saddle. Leather.;Current
521;SE-T312;Components;Saddles;LL Touring Seat/Saddle;12,0413;1;500;27,12;16,272;"L ";NULL;LL Touring Seat/Saddle;Comfortable, ergonomically shaped gel saddle.;Current
522;SE-T762;Components;Saddles;ML Touring Seat/Saddle;17,3782;1;500;39,14;23,484;"M ";NULL;ML Touring Seat/Saddle;New design relieves pressure for long rides.;Current
523;SE-T924;Components;Saddles;HL Touring Seat/Saddle;23,3722;1;500;52,64;31,584;"H ";NULL;HL Touring Seat/Saddle;Cut-out shell for a more comfortable ride.;Current
524;FR-M21S-42;Components;Mountain Frames;LL Mountain Frame - Silver, 42;144,5938;1;500;264,05;158,43;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
525;FR-M21S-44;Components;Mountain Frames;LL Mountain Frame - Silver, 44;144,5938;1;500;264,05;158,43;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
526;FR-M21S-48;Components;Mountain Frames;LL Mountain Frame - Silver, 48;144,5938;1;500;264,05;158,43;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
527;FR-M21S-52;Components;Mountain Frames;LL Mountain Frame - Silver, 52;144,5938;1;500;264,05;158,43;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
528;TT-M928;Accessories;Tires and Tubes;Mountain Tire Tube;1,8663;1;500;4,99;2,994;NULL;NULL;Mountain Tire Tube;Self-sealing tube.;Current
529;TT-R982;Accessories;Tires and Tubes;Road Tire Tube;1,4923;1;500;3,99;2,394;NULL;NULL;Road Tire Tube;Conventional all-purpose tube.;Current
530;TT-T092;Accessories;Tires and Tubes;Touring Tire Tube;1,8663;1;500;4,99;2,994;NULL;NULL;Touring Tire Tube;General purpose tube.;Current
531;FR-M21B-42;Components;Mountain Frames;LL Mountain Frame - Black, 42;136,785;1;500;249,79;149,874;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
532;FR-M21B-44;Components;Mountain Frames;LL Mountain Frame - Black, 44;136,785;1;500;249,79;149,874;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
533;FR-M21B-48;Components;Mountain Frames;LL Mountain Frame - Black, 48;136,785;1;500;249,79;149,874;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
534;FR-M21B-52;Components;Mountain Frames;LL Mountain Frame - Black, 52;136,785;1;500;249,79;149,874;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
535;TI-M267;Accessories;Tires and Tubes;LL Mountain Tire;9,3463;1;500;24,99;14,994;"L ";NULL;LL Mountain Tire;Comparible traction, less expensive wire bead casing.;Current
536;TI-M602;Accessories;Tires and Tubes;ML Mountain Tire;11,2163;1;500;29,99;17,994;"M ";NULL;ML Mountain Tire;Great traction, high-density rubber.;Current
537;TI-M823;Accessories;Tires and Tubes;HL Mountain Tire;13,09;1;500;35,00;21,00;"H ";NULL;HL Mountain Tire;Incredible traction, lightweight carbon reinforced.;Current
538;TI-R092;Accessories;Tires and Tubes;LL Road Tire;8,0373;1;500;21,49;12,894;"L ";NULL;LL Road Tire;Same great treads as more expensive tire with a less expensive wire bead casing.;Current
539;TI-R628;Accessories;Tires and Tubes;ML Road Tire;9,3463;1;500;24,99;14,994;"M ";NULL;ML Road Tire;Higher density rubber.;Current
540;TI-R982;Accessories;Tires and Tubes;HL Road Tire;12,1924;1;500;32,60;19,56;"H ";NULL;HL Road Tire;Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.;Current
541;TI-T723;Accessories;Tires and Tubes;Touring Tire;10,8423;1;500;28,99;17,394;NULL;NULL;Touring Tire;High-density rubber.;Current
542;PD-M282;Components;Pedals;LL Mountain Pedal;17,9776;1;500;40,49;24,294;"L ";NULL;LL Mountain Pedal;"Expanded platform so you can ride in any shoes; great for all-around riding.";Current
543;PD-M340;Components;Pedals;ML Mountain Pedal;27,568;1;500;62,09;37,254;"M ";NULL;ML Mountain Pedal;Lightweight, durable, clipless pedal with adjustable tension.;Current
544;PD-M562;Components;Pedals;HL Mountain Pedal;35,9596;1;500;80,99;48,594;"H ";NULL;HL Mountain Pedal;"Stainless steel; designed to shed mud easily.";Current
545;PD-R347;Components;Pedals;LL Road Pedal;17,9776;1;500;40,49;24,294;"L ";NULL;LL Road Pedal;Clipless pedals - aluminum.;Current
546;PD-R563;Components;Pedals;ML Road Pedal;27,568;1;500;62,09;37,254;"M ";NULL;ML Road Pedal;Lightweight aluminum alloy construction.;Current
547;PD-R853;Components;Pedals;HL Road Pedal;35,9596;1;500;80,99;48,594;"H ";NULL;HL Road Pedal;Top-of-the-line clipless pedals with adjustable tension.;Current
548;PD-T852;Components;Pedals;Touring Pedal;35,9596;1;500;80,99;48,594;NULL;NULL;Touring Pedal;A stable pedal for all-day riding.;Current
549;FR-M63S-38;Components;Mountain Frames;ML Mountain Frame-W - Silver, 38;199,3757;1;500;364,09;218,454;"M ";"W ";ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Current
550;FR-M21B-40;Components;Mountain Frames;LL Mountain Frame - Black, 40;136,785;1;500;249,79;149,874;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
551;FR-M21S-40;Components;Mountain Frames;LL Mountain Frame - Silver, 40;144,5938;1;500;264,05;158,43;"L ";"U ";LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Current
552;FD-2342;Components;Derailleurs;Front Derailleur;40,6216;1;500;91,49;54,894;NULL;NULL;Front Derailleur;Wide-link design.;Current
553;HB-T721;Components;Handlebars;LL Touring Handlebars;20,464;1;500;46,09;27,654;"L ";NULL;LL Touring Handlebars;Unique shape reduces fatigue for entry level riders.;Current
554;HB-T928;Components;Handlebars;HL Touring Handlebars;40,6571;1;500;91,57;54,942;"H ";NULL;HL Touring Handlebars;A light yet stiff aluminum bar for long distance riding.;Current
555;FB-9873;Components;Brakes;Front Brakes;47,286;1;500;106,50;63,90;NULL;NULL;Front Brakes;"All-weather brake pads; provides superior stopping by applying more surface to the rim.";Current
556;CS-4759;Components;Cranksets;LL Crankset;77,9176;1;500;175,49;105,294;"L ";NULL;LL Crankset;Super rigid spindle.;Current
557;CS-6583;Components;Cranksets;ML Crankset;113,8816;1;500;256,49;153,894;"M ";NULL;ML Crankset;High-strength crank arm.;Current
558;CS-9183;Components;Cranksets;HL Crankset;179,8156;1;500;404,99;242,994;"H ";NULL;HL Crankset;"Triple crankset; alumunim crank arm; flawless shifting.";Current
559;CH-0234;Components;Chains;Chain;8,9866;1;500;20,24;12,144;NULL;NULL;Chain;Superior shifting performance.;Current
560;BK-T44U-60;Bikes;Touring Bikes;Touring-2000 Blue, 60;755,1508;1;100;1214,85;728,91;"M ";"U ";Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;Current
561;BK-T79Y-46;Bikes;Touring Bikes;Touring-1000 Yellow, 46;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
562;BK-T79Y-50;Bikes;Touring Bikes;Touring-1000 Yellow, 50;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
563;BK-T79Y-54;Bikes;Touring Bikes;Touring-1000 Yellow, 54;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
564;BK-T79Y-60;Bikes;Touring Bikes;Touring-1000 Yellow, 60;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
565;BK-T18U-54;Bikes;Touring Bikes;Touring-3000 Blue, 54;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
566;BK-T18U-58;Bikes;Touring Bikes;Touring-3000 Blue, 58;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
567;BK-T18U-62;Bikes;Touring Bikes;Touring-3000 Blue, 62;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
568;BK-T18Y-44;Bikes;Touring Bikes;Touring-3000 Yellow, 44;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
569;BK-T18Y-50;Bikes;Touring Bikes;Touring-3000 Yellow, 50;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
570;BK-T18Y-54;Bikes;Touring Bikes;Touring-3000 Yellow, 54;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
571;BK-T18Y-58;Bikes;Touring Bikes;Touring-3000 Yellow, 58;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
572;BK-T18Y-62;Bikes;Touring Bikes;Touring-3000 Yellow, 62;461,4448;1;100;742,35;445,41;"L ";"U ";Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Current
573;BK-T79U-46;Bikes;Touring Bikes;Touring-1000 Blue, 46;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
574;BK-T79U-50;Bikes;Touring Bikes;Touring-1000 Blue, 50;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
575;BK-T79U-54;Bikes;Touring Bikes;Touring-1000 Blue, 54;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
576;BK-T79U-60;Bikes;Touring Bikes;Touring-1000 Blue, 60;1481,9379;1;100;2384,07;1430,442;"H ";"U ";Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Current
577;BK-T44U-46;Bikes;Touring Bikes;Touring-2000 Blue, 46;755,1508;1;100;1214,85;728,91;"M ";"U ";Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;Current
578;BK-T44U-50;Bikes;Touring Bikes;Touring-2000 Blue, 50;755,1508;1;100;1214,85;728,91;"M ";"U ";Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;Current
579;BK-T44U-54;Bikes;Touring Bikes;Touring-2000 Blue, 54;755,1508;1;100;1214,85;728,91;"M ";"U ";Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;Current
580;BK-R79Y-40;Bikes;Road Bikes;Road-350-W Yellow, 40;1082,51;1;100;1700,99;1020,594;"M ";"W ";Road-350-W;Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.;Current
